交易日期,股票代码,股票简称,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅,振幅(%),成交量(手),成交额(千元),复权因子,换手率(%),换手率(自由流通股),量比,市盈率(静态),市盈率(TTM),市盈率(动态),市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万),总市值(万元),流通市值(万元),股东人数,行业,地域
20220317,000001.SZ,平安银行,14.4008,14.45,13.9883,14.1945,14.057,0.1375,0.0098,3.2845,1730061.42,2506504.217,111.922,0.8915,2.0115,1.06,7.7173,7.7173,7.72,0.8615,1.6555,1.6555,1.2457,1.2457,1940591.8198,1940552.195,860088.1226,28041551.7961,28040979.2178,506734.0,银行,深圳
20220318,000001.SZ,平安银行,14.1061,14.5875,13.89,14.4401,14.1945,0.2456,0.0173,4.9139,1528807.13,2222158.762,111.922,0.7878,1.7775,1.0,7.8508,7.8508,7.85,0.8764,1.6842,1.6842,1.2245,1.2245,1940591.8198,1940552.195,860088.1226,28526699.7511,28526117.2665,506734.0,银行,深圳
20220321,000001.SZ,平安银行,14.2437,14.558,14.1356,14.3321,14.4401,-0.1081,-0.0075,2.9252,1208868.05,1765673.892,111.922,0.623,1.4055,0.79,7.7921,7.7921,7.79,0.8698,1.6716,1.6716,1.2337,1.2337,1940591.8198,1940552.195,860088.1226,28313234.6509,28312656.5251,506734.0,银行,深圳
20220322,000001.SZ,平安银行,14.3321,14.9509,14.2437,14.9116,14.3321,0.5796,0.0404,4.9344,1628656.58,2443174.055,111.922,0.8393,1.8936,1.05,8.1072,8.1072,8.11,0.905,1.7391,1.7391,1.1858,1.1858,1940591.8198,1940552.195,860088.1226,29458183.8246,29457582.3201,506734.0,银行,深圳
20220323,000001.SZ,平安银行,14.8429,14.9215,14.6366,14.7348,14.9116,-0.1768,-0.0119,1.9106,1050102.38,1577561.341,111.922,0.5411,1.2209,0.69,8.011,8.011,8.01,0.8943,1.7185,1.7185,1.2,1.2,1940591.8198,1940552.195,860088.1226,29108877.297,29108282.925,506734.0,银行,深圳
20220324,000001.SZ,平安银行,14.6562,15.0393,14.5482,14.9313,14.7348,0.1965,0.0133,3.3329,1002359.95,1518870.08,111.922,0.5165,1.1654,0.7,8.1178,8.1178,8.12,0.9062,1.7414,1.7414,1.1842,1.1842,1940591.8198,1940552.195,860088.1226,29496995.661,29496393.364,506734.0,银行,深圳
20220325,000001.SZ,平安银行,14.8822,14.9804,14.558,14.7152,14.9313,-0.2161,-0.0145,2.829,742933.35,1116354.595,111.922,0.3828,0.8638,0.58,8.0003,8.0003,8.0,0.8931,1.7162,1.7162,1.2016,1.2016,1940591.8198,1940552.195,860088.1226,29070065.4606,29069471.8811,506734.0,银行,深圳
20220328,000001.SZ,平安银行,14.5384,14.7839,14.3714,14.5875,14.7152,-0.1277,-0.0087,2.8032,727136.99,1078327.302,111.922,0.3747,0.8454,0.65,7.9309,7.9309,7.93,0.8853,1.7013,1.7013,1.2121,1.2121,1940591.8198,1940552.195,860088.1226,28817788.524,28817200.0958,506734.0,银行,深圳
20220329,000001.SZ,平安银行,14.6169,14.6857,14.3419,14.4205,14.5875,-0.167,-0.0114,2.3568,615643.15,909169.631,111.922,0.3173,0.7158,0.6,7.8401,7.8401,7.84,0.8752,1.6819,1.6819,1.2262,1.2262,1940591.8198,1940552.195,860088.1226,28487887.9147,28487306.2226,506734.0,银行,深圳
20220330,000001.SZ,平安银行,14.5973,15.0001,14.4991,14.9411,14.4205,0.5206,0.0361,3.4742,1236791.55,1859617.04,111.922,0.6373,1.438,1.49,8.1232,8.1232,8.12,0.9068,1.7426,1.7426,1.1834,1.1834,1940591.8198,1940552.195,860088.1226,29516401.5792,29515798.886,506734.0,银行,深圳
20220331,000001.SZ,平安银行,14.8331,15.2947,14.7938,15.1081,14.9411,0.167,0.0112,3.3525,1163746.74,1789209.946,111.922,0.5997,1.3531,1.35,8.214,8.214,8.21,0.9169,1.7621,1.7621,1.1704,1.1704,1940591.8198,1940552.195,860088.1226,29846302.1885,29845692.7591,506734.0,银行,深圳
20220401,000001.SZ,平安银行,15.0983,15.5109,14.9313,15.4716,15.1081,0.3635,0.0241,3.8364,1484878.74,2319616.863,111.922,0.7652,1.7264,1.65,8.4116,8.4116,8.41,0.939,1.8045,1.8045,1.1429,1.1429,1940591.8198,1940552.195,860088.1226,30564321.1619,30563697.0713,506734.0,银行,深圳
20220406,000001.SZ,平安银行,15.3635,16.2476,15.3537,16.1003,15.4716,0.6287,0.0406,5.7777,2488540.05,4064051.491,111.922,1.2824,2.8934,2.38,8.7534,8.7534,8.75,0.9771,1.8778,1.8778,1.0982,1.0982,1940591.8198,1940552.195,860088.1226,31806299.9265,31805650.4761,506734.0,银行,深圳
20220407,000001.SZ,平安银行,16.0904,16.3655,15.9136,15.9922,16.1003,-0.1081,-0.0067,2.8068,1659064.55,2724002.904,111.922,0.8549,1.9289,1.19,8.6946,8.6946,8.69,0.9706,1.8652,1.8652,1.1057,1.1057,1940591.8198,1940552.195,860088.1226,31592834.8263,31592189.7346,506734.0,银行,深圳
20220408,000001.SZ,平安银行,15.9726,16.1592,15.8448,16.1101,15.9922,0.1179,0.0074,1.966,1066779.46,1741072.072,111.922,0.5497,1.2403,0.66,8.7587,8.7587,8.76,0.9777,1.8789,1.8789,1.0976,1.0976,1940591.8198,1940552.195,860088.1226,31825705.8447,31825055.998,506734.0,银行,深圳
20220411,000001.SZ,平安银行,16.061,16.1101,15.5207,15.7663,16.1101,-0.3438,-0.0213,3.6586,1416735.36,2277469.055,111.922,0.7301,1.6472,0.9,8.5718,8.5718,8.57,0.9569,1.8388,1.8388,1.1215,1.1215,1940591.8198,1940552.195,860088.1226,31146498.7078,31145862.7298,506734.0,银行,深圳
20220412,000001.SZ,平安银行,15.7663,15.9726,15.3832,15.6386,15.7663,-0.1277,-0.0081,3.7384,1039261.42,1654820.082,111.922,0.5355,1.2083,0.64,8.5024,8.5024,8.5,0.9491,1.8239,1.8239,1.1307,1.1307,1940591.8198,1940552.195,860088.1226,30894221.7712,30893590.9444,506734.0,银行,深圳
20220413,000001.SZ,平安银行,15.6091,15.7957,15.4421,15.5207,15.6386,-0.1179,-0.0075,2.2611,890628.06,1415496.125,111.922,0.459,1.0355,0.58,8.4383,8.4383,8.44,0.942,1.8102,1.8102,1.1392,1.1392,1940591.8198,1940552.195,860088.1226,30661350.7528,30660724.681,506734.0,银行,深圳
20220414,000001.SZ,平安银行,15.7171,15.9627,15.6386,15.7564,15.5207,0.2358,0.0152,2.0882,929614.94,1493343.952,111.922,0.479,1.0808,0.77,8.5665,8.5665,8.57,0.9563,1.8377,1.8377,1.1222,1.1222,1940591.8198,1940552.195,860088.1226,31127092.7896,31126457.2078,506734.0,银行,深圳
20220415,000001.SZ,平安银行,15.6189,16.2378,15.5796,16.1297,15.7564,0.3733,0.0237,4.1774,1231761.03,2014010.094,111.922,0.6347,1.4321,1.15,8.7694,8.7694,8.77,0.9789,1.8812,1.8812,1.0962,1.0962,1940591.8198,1940552.195,860088.1226,31864517.6811,31863867.0419,506734.0,银行,深圳
20220418,000001.SZ,平安银行,15.8645,15.9136,15.5305,15.6189,16.1297,-0.5108,-0.0317,2.3751,1086887.56,1734236.523,111.922,0.5601,1.2637,0.99,8.4917,8.4917,8.49,0.9479,1.8216,1.8216,1.1321,1.1321,1940591.8198,1940552.195,860088.1226,30855409.9348,30854779.9005,506734.0,银行,深圳
20220419,000001.SZ,平安银行,15.6189,15.6877,15.3439,15.5305,15.6189,-0.0884,-0.0057,2.2012,821772.49,1294226.951,111.922,0.4235,0.9555,0.79,8.4436,8.4436,8.44,0.9426,1.8113,1.8113,1.1385,1.1385,1940591.8198,1940552.195,860088.1226,30680756.671,30680130.203,506734.0,银行,深圳
20220420,000001.SZ,平安银行,15.5305,15.7663,15.4225,15.5698,15.5305,0.0393,0.0025,2.2137,716555.28,1137697.846,111.922,0.3693,0.8331,0.72,8.465,8.465,8.46,0.9449,1.8159,1.8159,1.1356,1.1356,1940591.8198,1940552.195,860088.1226,30758380.3438,30757752.2908,506734.0,银行,深圳
20220421,000001.SZ,平安银行,15.4912,15.6975,15.4225,15.5305,15.5698,-0.0393,-0.0025,1.7662,709891.16,1124663.651,111.922,0.3658,0.8254,0.74,8.4436,8.4436,8.44,0.9426,1.8113,1.8113,1.1385,1.1385,1940591.8198,1940552.195,860088.1226,30680756.671,30680130.203,506734.0,银行,深圳
20220422,000001.SZ,平安银行,15.3635,15.9038,15.1278,15.7761,15.5305,0.2456,0.0158,4.9966,921274.08,1468452.957,111.922,0.4747,1.0711,1.01,8.5771,8.5771,8.58,0.9575,1.84,1.84,1.1208,1.1208,1940591.8198,1940552.195,860088.1226,31165904.626,31165268.2517,506734.0,银行,深圳
20220425,000001.SZ,平安银行,15.393,15.6287,14.5187,14.5875,15.7761,-1.1886,-0.0753,7.036,1664480.98,2527610.217,111.922,0.8577,1.9352,1.96,7.9309,7.9309,7.93,0.8853,1.7013,1.7013,1.2121,1.2121,1940591.8198,1940552.195,860088.1226,28817788.524,28817200.0958,506734.0,银行,深圳
20220426,000001.SZ,平安银行,14.6169,14.7152,14.1945,14.4696,14.5875,-0.1179,-0.0081,3.5695,988209.56,1456929.632,111.922,0.5092,1.149,1.02,7.8668,7.8668,7.87,0.8782,1.6876,1.6876,1.222,1.222,1940591.8198,1940552.195,860088.1226,28584917.5057,28584333.8324,506734.0,银行,深圳
20220427,000001.SZ,平安银行,14.7152,15.3733,14.6955,15.3733,14.4696,0.9037,0.0625,4.6843,1490295.03,2296798.759,111.922,0.768,1.7327,1.49,8.3582,7.7765,5.91,0.9033,1.793,1.7474,1.1502,1.1502,1940591.8198,1940552.195,860088.1226,30370261.9799,30369641.8518,508679.0,银行,深圳
20220428,000001.SZ,平安银行,15.2947,15.6484,15.0983,15.3733,15.3733,0.0,0.0,3.5783,911771.87,1426381.925,111.922,0.4699,1.0601,0.79,8.3582,7.7765,5.91,0.9033,1.793,1.7474,1.1502,1.1502,1940591.8198,1940552.195,860088.1226,30370261.9799,30369641.8518,508679.0,银行,深圳
20220429,000001.SZ,平安银行,15.4126,15.4617,14.7054,15.0492,15.3733,-0.3242,-0.0211,4.9196,1645013.08,2503476.827,111.922,0.8477,1.9126,1.38,8.1819,7.6125,5.78,0.8842,1.7552,1.7106,1.1749,1.1749,1940591.8198,1940552.195,860088.1226,29729866.6793,29729259.6274,508679.0,银行,深圳
20220505,000001.SZ,平安银行,14.9313,15.1769,14.8822,15.0492,15.0492,0.0,0.0,1.9582,790196.2,1208735.141,111.922,0.4072,0.9187,0.59,8.1819,7.6125,5.78,0.8842,1.7552,1.7106,1.1749,1.1749,1940591.8198,1940552.195,860088.1226,29729866.6793,29729259.6274,508679.0,银行,深圳
20220506,000001.SZ,平安银行,14.7545,14.9313,14.6464,14.6955,15.0492,-0.3536,-0.0235,1.8931,832431.82,1250995.594,111.922,0.429,0.9678,0.71,7.9897,7.4336,5.65,0.8634,1.7139,1.6704,1.2032,1.2032,1940591.8198,1940552.195,860088.1226,29031253.6242,29030660.8372,508679.0,银行,深圳
20220509,000001.SZ,平安银行,14.6759,14.6759,14.2044,14.2928,14.6955,-0.4028,-0.0274,3.2085,818621.35,1197104.247,111.922,0.4218,0.9518,0.72,7.7707,7.2299,5.49,0.8398,1.667,1.6246,1.2371,1.2371,1940591.8198,1940552.195,860088.1226,28235610.9781,28235034.4373,508679.0,银行,深圳
20220510,000001.SZ,平安银行,14.2437,14.3419,13.8606,14.3321,14.2928,0.0393,0.0027,3.3674,992285.02,1425836.927,111.922,0.5113,1.1537,0.99,7.7921,7.2498,5.51,0.8421,1.6716,1.6291,1.2337,1.2337,1940591.8198,1940552.195,860088.1226,28313234.6509,28312656.5251,508679.0,银行,深圳
20220511,000001.SZ,平安银行,14.283,14.5777,14.1847,14.3714,14.3321,0.0393,0.0027,2.7421,848573.62,1240700.426,111.922,0.4373,0.9866,0.84,7.8134,7.2696,5.52,0.8444,1.6761,1.6335,1.2303,1.2303,1940591.8198,1940552.195,860088.1226,28390858.3237,28390278.6129,508679.0,银行,深圳
20220512,000001.SZ,平安银行,14.224,14.3026,14.0767,14.1258,14.3714,-0.2456,-0.0171,1.5719,685064.23,987061.607,111.922,0.353,0.7965,0.8,7.6799,7.1454,5.43,0.83,1.6475,1.6056,1.2517,1.2517,1940591.8198,1940552.195,860088.1226,27905710.3687,27905140.5641,508679.0,银行,深圳
20220513,000001.SZ,平安银行,14.2437,14.4008,14.2338,14.3517,14.1258,0.2259,0.016,1.1822,676311.91,985962.932,111.922,0.3485,0.7863,0.81,7.8027,7.2597,5.52,0.8432,1.6738,1.6313,1.232,1.232,1940591.8198,1940552.195,860088.1226,28352046.4873,28351467.569,508679.0,银行,深圳
20220516,000001.SZ,平安银行,14.4008,14.4696,14.0963,14.1553,14.3517,-0.1965,-0.0137,2.6011,668227.82,965652.298,111.922,0.3443,0.7769,0.83,7.6959,7.1603,5.44,0.8317,1.6509,1.609,1.2491,,1940591.8198,1940552.195,860088.1226,27963928.1233,27963357.13,508679.0,银行,深圳
20220517,000001.SZ,平安银行,14.2535,14.4598,14.0668,14.45,14.1553,0.2947,0.0208,2.7763,931406.39,1357428.407,111.922,0.48,1.0829,1.2,7.8561,7.3094,5.55,0.849,1.6853,1.6424,1.2237,,1940591.8198,1940552.195,860088.1226,28546105.6693,28545522.7885,508679.0,银行,深圳
20220518,000001.SZ,平安银行,14.5875,14.6268,14.4107,14.4892,14.45,0.0393,0.0027,1.4955,778578.33,1150500.438,111.922,0.4012,0.9052,1.02,7.8775,7.3293,5.57,0.8513,1.6899,1.6469,1.2203,,1940591.8198,1940552.195,860088.1226,28623729.3421,28623144.8763,508679.0,银行,深圳
20220519,000001.SZ,平安银行,14.2928,14.4401,14.2437,14.3615,14.4892,-0.1277,-0.0088,1.3555,590921.72,863214.131,111.922,0.3045,0.687,0.79,7.8081,7.2647,5.52,0.8438,1.675,1.6324,1.2312,,1940591.8198,1940552.195,860088.1226,28371452.4055,28370873.0909,508679.0,银行,深圳
20220520,000001.SZ,平安银行,14.4401,14.7741,14.4107,14.7545,14.3615,0.3929,0.0274,2.5304,948597.78,1415164.711,111.922,0.4888,1.1029,1.3,8.0217,7.4634,5.67,0.8669,1.7208,1.6771,1.1984,,1940591.8198,1940552.195,860088.1226,29147689.1334,29147093.9689,508679.0,银行,深圳
20220523,000001.SZ,平安银行,14.8036,14.8036,14.4991,14.5678,14.7545,-0.1866,-0.0127,2.0638,647725.92,962683.729,111.922,0.3338,0.7531,0.83,7.9202,7.369,5.6,0.8559,1.699,1.6558,1.2138,,1940591.8198,1940552.195,860088.1226,28778976.6876,28778389.0519,508679.0,银行,深圳
20220524,000001.SZ,平安银行,14.6071,14.6071,14.1454,14.1454,14.5678,-0.4224,-0.029,3.1693,933557.06,1358693.535,111.922,0.4811,1.0854,1.2,7.6906,7.1554,5.44,0.8311,1.6498,1.6078,1.25,,1940591.8198,1940552.195,860088.1226,27944522.2051,27943951.608,508679.0,银行,深圳
20220525,000001.SZ,平安银行,14.1749,14.2338,14.0472,14.1356,14.1454,-0.0098,-0.0007,1.3192,603228.26,866228.924,111.922,0.3109,0.7014,0.77,7.6852,7.1504,5.43,0.8305,1.6486,1.6067,1.2509,,1940591.8198,1940552.195,860088.1226,27925116.2869,27924546.0861,508679.0,银行,深圳
20220526,000001.SZ,平安银行,14.1553,14.1749,13.8213,13.9391,14.1356,-0.1965,-0.0139,2.5015,1011317.56,1435689.342,111.922,0.5211,1.1758,1.36,7.5784,7.051,5.36,0.819,1.6257,1.5844,1.2685,,1940591.8198,1940552.195,860088.1226,27536997.923,27536435.6471,508679.0,银行,深圳
20220527,000001.SZ,平安银行,14.0374,14.0963,13.8606,13.9293,13.9391,-0.0098,-0.0007,1.6909,723066.74,1029702.186,111.922,0.3726,0.8407,0.87,7.5731,7.046,5.35,0.8184,1.6246,1.5833,1.2694,,1940591.8198,1940552.195,860088.1226,27517592.0048,27517030.1251,508679.0,银行,深圳
20220530,000001.SZ,平安银行,14.0079,14.0276,13.7918,13.8311,13.9293,-0.0982,-0.007,1.6928,896901.23,1265573.048,111.922,0.4622,1.0428,1.14,7.5197,6.9963,5.32,0.8126,1.6131,1.5721,1.2784,,1940591.8198,1940552.195,860088.1226,27323532.8228,27322974.9056,508679.0,银行,深圳
20220531,000001.SZ,平安银行,13.8213,13.9293,13.7525,13.9097,13.8311,0.0786,0.0057,1.2783,938868.55,1325012.048,111.922,0.4838,1.0916,1.13,7.5624,7.0361,5.35,0.8173,1.6223,1.581,1.2712,,1940591.8198,1940552.195,860088.1226,27478780.1684,27478219.0812,508679.0,银行,深圳
20220601,000001.SZ,平安银行,13.89,13.89,13.7525,13.8311,13.9097,-0.0786,-0.0057,0.9885,845298.98,1187423.732,111.922,0.4356,0.9828,1.01,7.5197,6.9963,5.32,0.8126,1.6131,1.5721,1.2784,,1940591.8198,1940552.195,860088.1226,27323532.8228,27322974.9056,508679.0,银行,深圳
20220602,000001.SZ,平安银行,13.7722,13.782,13.6346,13.7034,13.8311,-0.1277,-0.0092,1.0657,979268.22,1363740.798,111.922,0.5046,1.1386,1.11,7.4503,6.9317,5.27,0.8051,1.5982,1.5576,1.2903,,1940591.8198,1940552.195,860088.1226,27071255.8862,27070703.1203,508679.0,银行,深圳
20220606,000001.SZ,平安银行,13.6641,13.9195,13.3989,13.9195,13.7034,0.2161,0.0158,3.7991,1710851.75,2370807.61,111.922,0.8816,1.9892,1.95,7.5678,7.0411,5.35,0.8178,1.6234,1.5822,1.2703,,1940591.8198,1940552.195,860088.1226,27498186.0866,27497624.6032,508679.0,银行,深圳
20220607,000001.SZ,平安银行,13.7722,13.9981,13.7427,13.9097,13.9195,-0.0098,-0.0007,1.8348,1315112.62,1860366.716,111.922,0.6777,1.529,1.22,7.5624,7.0361,5.35,0.8173,1.6223,1.581,1.2712,,1940591.8198,1940552.195,860088.1226,27478780.1684,27478219.0812,508679.0,银行,深圳
20220608,000001.SZ,平安银行,13.9097,13.9195,13.7623,13.9097,13.9097,0.0,0.0,1.1301,1145521.24,1613524.958,111.922,0.5903,1.3319,0.99,7.5624,7.0361,5.35,0.8173,1.6223,1.581,1.2712,,1940591.8198,1940552.195,860088.1226,27478780.1684,27478219.0812,508679.0,银行,深圳
20220609,000001.SZ,平安银行,13.89,14.2044,13.8507,14.0963,13.9097,0.1866,0.0134,2.5428,1632901.34,2339986.708,111.922,0.8415,1.8985,1.36,7.6639,7.1305,5.42,0.8282,1.6441,1.6023,1.2544,,1940591.8198,1940552.195,860088.1226,27847492.6141,27846923.9983,508679.0,银行,深圳
20220610,000001.SZ,平安银行,14.0079,14.0767,13.8802,14.0668,14.0963,-0.0295,-0.0021,1.394,1346012.31,1914639.698,111.922,0.6936,1.565,0.99,7.6479,7.1156,5.41,0.8265,1.6406,1.5989,1.257,,1940591.8198,1940552.195,860088.1226,27789274.8595,27788707.4324,508679.0,银行,深圳
20220613,000001.SZ,平安银行,13.9293,13.9391,13.6346,13.6641,14.0668,-0.4028,-0.0286,2.1647,1547752.85,2163340.109,111.922,0.7976,1.7995,1.08,7.4289,6.9119,5.25,0.8028,1.5936,1.5531,1.294,,1940591.8198,1940552.195,860088.1226,26993632.2134,26993081.0325,508679.0,银行,深圳
20220614,000001.SZ,平安银行,13.4676,13.8802,13.4676,13.8704,13.6641,0.2063,0.0151,3.0196,1151429.39,1602169.898,111.922,0.5934,1.3387,0.82,7.541,7.0162,5.33,0.815,1.6177,1.5766,1.2748,,1940591.8198,1940552.195,860088.1226,27401156.4956,27400596.9934,508679.0,银行,深圳
20220615,000001.SZ,平安银行,13.8507,14.8429,13.8114,14.4794,13.8704,0.609,0.0439,7.4367,3413543.71,5010292.727,111.922,1.7591,3.9688,2.5,7.8722,7.3243,5.57,0.8507,1.6887,1.6458,1.2212,,1940591.8198,1940552.195,860088.1226,28604323.4239,28603739.3543,508679.0,银行,深圳
20220616,000001.SZ,平安银行,14.4794,14.5678,14.1651,14.1847,14.4794,-0.2947,-0.0204,2.7812,1332546.31,1939976.255,111.922,0.6867,1.5493,0.73,7.712,7.1752,5.45,0.8334,1.6544,1.6123,1.2465,,1940591.8198,1940552.195,860088.1226,28022145.8779,28021573.6958,508679.0,银行,深圳
20220617,000001.SZ,平安银行,14.0668,14.2731,13.949,14.1945,14.1847,0.0098,0.0007,2.2849,1053787.94,1513925.914,111.922,0.543,1.2252,0.6,7.7173,7.1802,5.46,0.834,1.6555,1.6134,1.2457,,1940591.8198,1940552.195,860088.1226,28041551.7961,28040979.2178,508679.0,银行,深圳
20220620,000001.SZ,平安银行,14.1847,14.1847,14.0079,14.0865,14.1945,-0.1081,-0.0076,1.2456,1032166.8,1479529.787,111.922,0.5319,1.2001,0.61,7.6585,7.1255,5.41,0.8276,1.6429,1.6011,1.2552,,1940591.8198,1940552.195,860088.1226,27828086.6959,27827518.4763,508679.0,银行,深圳
20220621,000001.SZ,平安银行,14.0865,14.3714,13.9784,14.116,14.0865,0.0295,0.0021,2.7899,1321793.98,1905346.057,111.922,0.6811,1.5368,0.83,7.6746,7.1404,5.43,0.8294,1.6463,1.6045,1.2526,,1940591.8198,1940552.195,860088.1226,27886304.4505,27885735.0422,508679.0,银行,深圳
20220622,000001.SZ,平安银行,14.1061,14.1061,13.8311,13.8311,14.116,-0.2849,-0.0202,1.9481,1056045.92,1498415.784,111.922,0.5442,1.2278,0.65,7.5197,6.9963,5.32,0.8126,1.6131,1.5721,1.2784,,1940591.8198,1940552.195,860088.1226,27323532.8228,27322974.9056,508679.0,银行,深圳
20220623,000001.SZ,平安银行,13.8409,13.9784,13.8114,13.949,13.8311,0.1179,0.0085,1.2074,806028.03,1140899.092,111.922,0.4154,0.9371,0.7,7.5838,7.056,5.36,0.8196,1.6269,1.5855,1.2676,,1940591.8198,1940552.195,860088.1226,27556403.8412,27555841.169,508679.0,银行,深圳
20220624,000001.SZ,平安银行,13.949,13.9981,13.8606,13.9784,13.949,0.0295,0.0021,0.9857,866040.61,1227798.687,111.922,0.4463,1.0069,0.82,7.5998,7.0709,5.37,0.8213,1.6303,1.5889,1.2649,,1940591.8198,1940552.195,860088.1226,27614621.5958,27614057.7349,508679.0,银行,深圳
20220627,000001.SZ,平安银行,13.9883,14.3026,13.9686,14.2338,13.9784,0.2554,0.0183,2.3894,1497278.18,2166380.438,111.922,0.7716,1.7408,1.47,7.7387,7.2001,5.47,0.8363,1.6601,1.6179,1.2422,,1940591.8198,1940552.195,860088.1226,28119175.4689,28118601.3056,508679.0,银行,深圳
20220628,000001.SZ,平安银行,14.2142,14.4107,14.1553,14.3714,14.2338,0.1375,0.0097,1.7943,1125110.48,1638673.242,111.922,0.5798,1.3081,1.01,7.8134,7.2696,5.52,0.8444,1.6761,1.6335,1.2303,,1940591.8198,1940552.195,860088.1226,28390858.3237,28390278.6129,508679.0,银行,深圳
20220629,000001.SZ,平安银行,14.391,14.6366,14.2928,14.3812,14.3714,0.0098,0.0007,2.3923,1266547.28,1865064.678,111.922,0.6527,1.4726,1.18,7.8188,7.2746,5.53,0.845,1.6773,1.6346,1.2295,,1940591.8198,1940552.195,860088.1226,28410264.2419,28409684.1348,508679.0,银行,深圳
20220630,000001.SZ,平安银行,14.3714,14.7545,14.2928,14.7152,14.3812,0.334,0.0232,3.2104,1548745.01,2304888.692,111.922,0.7981,1.8007,1.39,8.0003,7.4436,5.66,0.8646,1.7162,1.6726,1.2016,,1940591.8198,1940552.195,860088.1226,29070065.4606,29069471.8811,508679.0,银行,深圳
20220701,000001.SZ,平安银行,14.7348,14.8036,14.5777,14.6562,14.7152,-0.0589,-0.004,1.5351,779243.32,1164030.776,111.922,0.4016,0.906,0.62,7.9683,7.4137,5.63,0.8611,1.7094,1.6659,1.2064,,1940591.8198,1940552.195,860088.1226,28953629.9514,28953038.7494,508679.0,银行,深圳
20220704,000001.SZ,平安银行,14.6857,14.7152,14.4892,14.6759,14.6562,0.0196,0.0013,1.542,834968.07,1241453.402,111.922,0.4303,0.9708,0.67,7.979,7.4237,5.64,0.8623,1.7117,1.6681,1.2048,,1940591.8198,1940552.195,860088.1226,28992441.7878,28991849.7933,508679.0,银行,深圳
20220705,000001.SZ,平安银行,14.725,15.0001,14.558,14.6464,14.6759,-0.0295,-0.002,3.0124,1115172.1,1674719.025,111.922,0.5747,1.2966,1.0,7.963,7.4088,5.63,0.8605,1.7082,1.6648,1.2072,,1940591.8198,1940552.195,860088.1226,28934224.0332,28933633.2275,508679.0,银行,深圳
20220706,000001.SZ,平安银行,14.5678,14.6661,14.2044,14.2731,14.6464,-0.3733,-0.0255,3.1523,1043335.23,1520022.515,111.922,0.5376,1.2131,0.94,7.76,7.22,5.49,0.8386,1.6647,1.6224,1.2388,,1940591.8198,1940552.195,860088.1226,28196799.1417,28196223.3934,508679.0,银行,深圳
20220707,000001.SZ,平安银行,14.283,14.391,14.1258,14.1651,14.2731,-0.1081,-0.0076,1.858,730160.98,1057696.547,111.922,0.3763,0.8489,0.69,7.7013,7.1653,5.44,0.8323,1.6521,1.6101,1.2483,,1940591.8198,1940552.195,860088.1226,27983334.0415,27982762.6519,508679.0,银行,深圳
20220708,000001.SZ,平安银行,14.2437,14.391,14.116,14.283,14.1651,0.1179,0.0083,1.9414,639698.23,928850.349,111.922,0.3296,0.7438,0.71,7.7654,7.2249,5.49,0.8392,1.6658,1.6235,1.238,,1940591.8198,1940552.195,860088.1226,28216205.0599,28215628.9153,508679.0,银行,深圳
20220711,000001.SZ,平安银行,14.2437,14.3124,14.1061,14.2044,14.283,-0.0786,-0.0055,1.4444,611691.94,883613.754,111.922,0.3152,0.7112,0.7,7.7226,7.1852,5.46,0.8346,1.6567,1.6145,1.2448,,1940591.8198,1940552.195,860088.1226,28060957.7143,28060384.7397,508679.0,银行,深圳
20220712,000001.SZ,平安银行,14.1553,14.4696,14.1258,14.1651,14.2044,-0.0393,-0.0028,2.4204,742882.42,1078431.99,111.922,0.3828,0.8637,0.9,7.7013,7.1653,5.44,0.8323,1.6521,1.6101,1.2483,,1940591.8198,1940552.195,860088.1226,27983334.0415,27982762.6519,508679.0,银行,深圳
20220713,000001.SZ,平安银行,14.1651,14.2142,13.6444,13.723,14.1651,-0.442,-0.0312,4.0226,2175996.06,3056913.118,111.922,1.1213,2.53,2.89,7.4609,6.9417,5.27,0.8063,1.6005,1.5598,1.2885,,1940591.8198,1940552.195,860088.1226,27110067.7226,27109514.1642,508679.0,银行,深圳
20220714,000001.SZ,平安银行,13.4578,13.4676,13.0551,13.1336,13.723,-0.5894,-0.0429,3.0059,2632120.87,3534578.702,111.922,1.3564,3.0603,2.69,7.1405,6.6435,5.05,0.7717,1.5318,1.4928,1.3463,,1940591.8198,1940552.195,860088.1226,25945712.6307,25945182.8472,508679.0,银行,深圳
20220715,000001.SZ,平安银行,13.2417,13.3203,12.9863,13.0059,13.1336,-0.1277,-0.0097,2.5431,1598637.4,2139915.274,111.922,0.8238,1.8587,1.18,7.0711,6.579,5.0,0.7642,1.5169,1.4783,1.3595,,1940591.8198,1940552.195,860088.1226,25693435.6942,25692911.0618,508679.0,银行,深圳
20220718,000001.SZ,平安银行,13.0158,13.2024,12.9765,13.1533,13.0059,0.1473,0.0113,1.7369,1153505.81,1536340.973,111.922,0.5944,1.3411,0.74,7.1512,6.6535,5.06,0.7728,1.5341,1.4951,1.3443,,1940591.8198,1940552.195,860088.1226,25984524.4671,25983993.8911,508679.0,银行,深圳
